"iso3c","iso2c","cname_en","edate","mmm","mmm_doc","electorate","total_vote","valid_vote","total_seats","electorate_2ndtier","total_vote_2ndtier","valid_vote_2ndtier","total_seats_2ndtier","party_id","cmp","cmp_parfam","pinitials","pname_en","pname_or","votes","v_share","estimate","votes_2ndtier","v_share_2ndtier","estimate_2ndtier","v_share_wgt","seats","seats_2ndtier","s_share","alliance","alliance_id","alliance_cmp","alliance_initials","alliance_en","alliance_or","region","continent","eu_member","eu_east","eu_since","eu_exit","oecd","oecd23","oecd_since"
"IRL","IE","Ireland",1989-06-15,"no","no",2448810,1677592,1656813,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",54761,0.0330520100940782,"no",NA,NA,NA,0.0330520100940782,4,NA,0.0240963855421687,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",674650,0.391134780761027,"no",NA,NA,NA,0.391134780761027,68,NA,0.409638554216867,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",422106,0.24471998483349,"no",NA,NA,NA,0.24471998483349,45,NA,0.271084337349398,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",11533,0.00668636689619347,"no",NA,NA,NA,0.00668636689619347,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",24110,0.013978002763134,"no",NA,NA,NA,0.013978002763134,1,NA,0.00602409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE25","53420","40","PD","Progressive Democrats","Progressive Democrats",80787,0.0468370348081837,"no",NA,NA,NA,0.0468370348081837,10,NA,0.0602409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE26","53221","20","DL","Democratic Left","Democratic Left",47945,0.0277965716498739,"no",NA,NA,NA,0.0277965716498739,4,NA,0.0240963855421687,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",27809,0.0161225333405224,"no",NA,NA,NA,0.0161225333405224,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",333013,0.193067467198654,"no",NA,NA,NA,0.193067467198654,33,NA,0.198795180722892,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",99487,0.0576785384029827,"no",NA,NA,NA,0.0576785384029827,5,NA,0.0301204819277108,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1992-11-25,"no","no",2557036,1751351,1724853,166,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",3413,0.00197871934593847,"no",NA,NA,NA,0.00197871934593847,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",703682,0.393341475753011,"no",NA,NA,NA,0.393341475753011,77,NA,0.463855421686747,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",499936,0.27945231513959,"no",NA,NA,NA,0.27945231513959,54,NA,0.325301204819277,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",7808,0.00436448600742879,"no",NA,NA,NA,0.00436448600742879,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",49323,0.0275703820881673,"no",NA,NA,NA,0.0275703820881673,2,NA,0.0120481927710843,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE25","53420","40","PD","Progressive Democrats","Progressive Democrats",83765,0.0468226396532112,"no",NA,NA,NA,0.0468226396532112,4,NA,0.0240963855421687,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE26","53221","20","DL","Democratic Left","Democratic Left",44901,0.0250985894236117,"no",NA,NA,NA,0.0250985894236117,4,NA,0.0240963855421687,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE27",NA,NA,"CSP","Christian Solidarity Party","Christian Solidarity Party",8357,0.00467136392982613,"no",NA,NA,NA,0.00467136392982613,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE28","53230","20","SP","Socialist Party","Socialist Party",12445,0.00695645855051887,"no",NA,NA,NA,0.00695645855051887,1,NA,0.00602409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",45614,0.0254971394394028,"no",NA,NA,NA,0.0254971394394028,1,NA,0.00602409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",186044,0.103994164288689,"no",NA,NA,NA,0.103994164288689,17,NA,0.102409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",123102,0.0688110856155865,"no",NA,NA,NA,0.0688110856155865,6,NA,0.036144578313253,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",1997-06-06,"no","no",2741262,1806932,1788985,166,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",24008,0.0134199001109568,"no",NA,NA,NA,0.0134199001109568,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",770748,0.414848576512647,"no",NA,NA,NA,0.414848576512647,81,NA,0.487951807228916,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",417619,0.224779886129624,"no",NA,NA,NA,0.224779886129624,31,NA,0.186746987951807,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",4012,0.00215942498581734,"no",NA,NA,NA,0.00215942498581734,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",71470,0.0384681215693831,"no",NA,NA,NA,0.0384681215693831,6,NA,0.036144578313253,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE25","53420","40","PD","Progressive Democrats","Progressive Democrats",73628,0.0396296467736188,"no",NA,NA,NA,0.0396296467736188,8,NA,0.0481927710843374,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE27",NA,NA,"CSP","Christian Solidarity Party","Christian Solidarity Party",4741,0.00255180305527418,"no",NA,NA,NA,0.00255180305527418,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE28","53230","20","SP","Socialist Party","Socialist Party",14896,0.0080176457100536,"no",NA,NA,NA,0.0080176457100536,1,NA,0.00602409638554217,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",121020,0.0651379889789666,"no",NA,NA,NA,0.0651379889789666,5,NA,0.0301204819277108,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",200130,0.107718275775579,"no",NA,NA,NA,0.107718275775579,21,NA,0.126506024096386,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",176305,0.0948946715165816,"no",NA,NA,NA,0.0948946715165816,13,NA,0.0783132530120482,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2002-05-17,"no","no",3002173,1878182,1857902,166,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",3333,0.00179395899245493,"no",NA,NA,NA,0.00179395899245493,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",858565,0.415606953204796,"no",NA,NA,NA,0.415606953204796,78,NA,0.469879518072289,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",564428,0.273223578160625,"no",NA,NA,NA,0.273223578160625,51,NA,0.307228915662651,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",3026,0.00146480073191629,"no",NA,NA,NA,0.00146480073191629,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",96936,0.0469239668701381,"no",NA,NA,NA,0.0469239668701381,6,NA,0.036144578313253,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE25","53420","40","PD","Progressive Democrats","Progressive Democrats",56396,0.027299703264095,"no",NA,NA,NA,0.027299703264095,2,NA,0.0120481927710843,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE27",NA,NA,"CSP","Christian Solidarity Party","Christian Solidarity Party",1705,0.000825342117619723,"no",NA,NA,NA,0.000825342117619723,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE28","53230","20","SP","Socialist Party","Socialist Party",13218,0.00639845871595161,"no",NA,NA,NA,0.00639845871595161,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE32","53231","20","PBPA","People Before Profit Alliance","People Before Profit Alliance",9333,0.00451784045967441,"no",NA,NA,NA,0.00451784045967441,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",143410,0.0694207114884718,"no",NA,NA,NA,0.0694207114884718,4,NA,0.0240963855421687,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",209175,0.101255681790678,"no",NA,NA,NA,0.101255681790678,20,NA,0.120481927710843,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",106934,0.0517637149592654,"no",NA,NA,NA,0.0517637149592654,5,NA,0.0301204819277108,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2007-05-24,"no","no",3110914,2085245,2065810,166,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",2684,0.00129924823676911,"no",NA,NA,NA,0.00129924823676911,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",387358,0.17445737378505,"no",NA,NA,NA,0.17445737378505,20,NA,0.120481927710843,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",801628,0.361035310055716,"no",NA,NA,NA,0.361035310055716,76,NA,0.457831325301205,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",3056,0.00137635400401467,"no",NA,NA,NA,0.00137635400401467,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",41039,0.0184830471108501,"no",NA,NA,NA,0.0184830471108501,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE27",NA,NA,"CSP","Christian Solidarity Party","Christian Solidarity Party",2102,0.000946693755379198,"no",NA,NA,NA,0.000946693755379198,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE28","53230","20","SP","Socialist Party","Socialist Party",23769.2,0.0107051157042622,"yes",NA,NA,NA,0.0107051157042622,2,NA,0.0120481927710843,"Electoral alliance member","IE601","53021","ULA","United Left Alliance","United Left Alliance","Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE32","53231","20","PBPA","People Before Profit Alliance","People Before Profit Alliance",23769.2,0.0107051157042622,"yes",NA,NA,NA,0.0107051157042622,2,NA,0.0120481927710843,"Electoral alliance member","IE601","53021","ULA","United Left Alliance","United Left Alliance","Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE37","53250","20","WUA","Workers and Unemployed Action","Workers and Unemployed Action/Grúpa Gníomhaíochta na n-Oibrithe is iad atá Dífhostaithe",11884.6,0.00535255785213112,"yes",NA,NA,NA,0.00535255785213112,1,NA,0.00602409638554217,"Electoral alliance member","IE601","53021","ULA","United Left Alliance","United Left Alliance","Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",220661,0.0993807758114791,"no",NA,NA,NA,0.0993807758114791,14,NA,0.0843373493975904,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",431796,0.194471254423271,"no",NA,NA,NA,0.194471254423271,37,NA,0.22289156626506,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",269703,0.121468195008105,"no",NA,NA,NA,0.121468195008105,14,NA,0.0843373493975904,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2011-02-25,"no","no",3209244,2243176,2220359,166,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",3593,0.00161820678547929,"no",NA,NA,NA,0.00161820678547929,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",519353,0.243496749722795,"no",NA,NA,NA,0.243496749722795,44,NA,0.280254777070064,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",544230,0.255160239955553,"no",NA,NA,NA,0.255160239955553,49,NA,0.312101910828025,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE19","53220","20","WP","Workers' Party","Workers' Party",3242,0.00151999981246147,"no",NA,NA,NA,0.00151999981246147,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE24","53110","10","GP","Green Party/Comhaontas Glas","Green Party/Comhaontas Glas",57997,0.0271916807906625,"no",NA,NA,NA,0.0271916807906625,2,NA,0.0127388535031847,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE32","53231","20","PBPA","People Before Profit Alliance","People Before Profit Alliance",42174,0.0197731252593306,"no",NA,NA,NA,0.0197731252593306,3,NA,0.0191082802547771,"Electoral alliance member","IE600",NA,"AAA–PBP","Anti-Austerity Alliance–People Before Profit","Anti-Austerity Alliance–People Before Profit","Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE34","53321","30","DS","Social Democrats","Daonlathaigh Shóisialta",64094,0.0300502368846099,"no",NA,NA,NA,0.0300502368846099,3,NA,0.0191082802547771,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE35","53240","20","AAA","Anti-Austerity Alliance","Anti-Austerity Alliance",41994,0.019688732919342,"no",NA,NA,NA,0.019688732919342,3,NA,0.0191082802547771,"Electoral alliance member","IE600",NA,"AAA–PBP","Anti-Austerity Alliance–People Before Profit","Anti-Austerity Alliance–People Before Profit","Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE36","53270","20","IC","Independents 4 Change","Independents 4 Change",31365,0.0147053652430148,"no",NA,NA,NA,0.0147053652430148,4,NA,0.0254777070063694,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE37","53250","20","WUA","Workers and Unemployed Action","Workers and Unemployed Action/Grúpa Gníomhaíochta na n-Oibrithe is iad atá Dífhostaithe",7452,0.00349384287552833,"no",NA,NA,NA,0.00349384287552833,1,NA,0.00636942675159236,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE38","53981","95","IA","Independent Alliance","Independent Alliance",89828,0.0421155284249811,"no",NA,NA,NA,0.0421155284249811,6,NA,0.0382165605095541,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE6","53951","95","SF","Ourselves","Sinn Féin",295313,0.138456417216975,"no",NA,NA,NA,0.138456417216975,23,NA,0.146496815286624,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE8","53320","30","ILP","Irish Labour Party","Irish Labour Party",140893,0.0660571664334156,"no",NA,NA,NA,0.0660571664334156,7,NA,0.0445859872611465,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE9",NA,NA,"CPI","Communist Party of Ireland","Communist Party of Ireland",185,8.67365716549572e-05,"no",NA,NA,NA,8.67365716549572e-05,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE998",NA,NA,NA,"Independents/Non-Partisans","Independents/Non-Partisans",237351,0.111281146047977,"no",NA,NA,NA,0.111281146047977,12,NA,0.0764331210191083,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2016-02-26,"no","no",3305110,2151293,2132895,157,NA,NA,NA,NA,"IE999",NA,NA,NA,"Others","Others",57424,0.0269230318416987,"no",NA,NA,NA,0.0269230318416987,0,NA,0,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2020-02-08,"no","no",3509969,2201192,2183489,160,NA,NA,NA,NA,"IE10","53620","60","FF","Warriors of Destiny","Fianna Fáil",484315,0.221807849730409,"no",NA,NA,NA,0.221807849730409,38,NA,0.2375,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
"IRL","IE","Ireland",2020-02-08,"no","no",3509969,2201192,2183489,160,NA,NA,NA,NA,"IE14","53520","50","FG","Tribe of Gaels/Family of the Irish","Fine Gael/United Ireland Party",455568,0.208642223523911,"no",NA,NA,NA,0.208642223523911,35,NA,0.21875,NA,NA,NA,NA,NA,NA,"Northern Europe","Europe","yes","no",1973,NA,"yes","yes",1961
